,Price
9684,11995.0
9687,34995.0
9688,51888.0
9689,40990.0
9690,52585.0
9693,9999.0
9694,16990.0
9695,16888.0
9696,37895.0
9697,28990.0
9698,23750.0
9701,8999.0
9702,23980.0
9703,5950.0
9706,37990.0
9707,41485.0
9713,19995.0
9714,24498.0
9716,20850.0
9717,14990.0
9718,10995.0
9719,28990.0
9720,32888.0
9722,29690.0
9723,49888.0
9724,57490.0
9726,40988.0
9730,10990.0
9731,11999.0
9732,36995.0
9733,2999.0
9735,24977.0
9737,25990.0
9741,25880.0
9742,59870.0
9744,36400.0
9745,17990.0
9746,20990.0
9750,22990.0
9751,26990.0
9752,34382.0
9753,13990.0
9754,14990.0
9756,63990.0
9757,27990.0
9758,39990.0
9759,22980.0
9760,48990.0
9763,8990.0
9764,8888.0
9765,28868.0
9768,25950.0
9769,12990.0
9770,9990.0
9771,17499.0
9772,33990.0
9774,16999.0
9775,29868.0
9779,37980.0
9780,24410.0
9782,28990.0
9783,34999.0
9784,14990.0
9785,19999.0
9786,26880.0
9789,42990.0
9790,49780.0
9791,31890.0
9792,23880.0
9794,38888.0
9795,57888.0
9797,26868.0
9800,13990.0
9801,18990.0
9803,17999.0
9804,36990.0
9805,20888.0
9807,38990.0
9809,7999.0
9810,9499.0
9811,22888.0
9814,52992.0
9816,37881.0
9817,26990.0
9819,48563.0
9820,34990.0
9823,55998.0
9824,11800.0
9825,17990.0
9829,31910.0
9831,44970.0
9832,58990.0
9833,25490.0
9838,25490.0
9840,34480.0
9841,27888.0
9842,29990.0
9843,25490.0
9844,23499.0
9845,33950.0
9846,18881.0
9848,33990.0
9849,21990.0
9850,14990.0
9851,9499.0
9852,37990.0
9855,19498.0
9856,54573.0
9857,29990.0
9859,56880.0
9861,19990.0
9863,13999.0
9865,13999.0
9868,23998.0
9870,23998.0
9873,46990.0
9874,27990.0
9875,23888.0
9877,14990.0
9878,25490.0
9879,16799.0
9880,20790.0
9881,26990.0
9882,31990.0
9883,29868.0
9885,7999.0
9886,6999.0
9888,43990.0
9889,25490.0
9891,12995.0
9892,28990.0
9893,45185.0
9894,28990.0
9895,41990.0
9901,11995.0
9904,16500.0
9905,28990.0
9908,34888.0
9909,11999.0
9911,10995.0
9913,39990.0
9915,27690.0
9917,37990.0
9919,26990.0
9920,47990.0
9921,16999.0
9922,44980.0
9923,20990.0
9924,66990.0
9926,6999.0
9927,37970.0
9928,20390.0
9929,31990.0
9933,9999.0
9934,38798.0
9937,47980.0
9938,29888.0
9940,40980.0
9942,26990.0
9944,37485.0
9946,21000.0
9947,46490.0
9948,5900.0
9949,7990.0
9950,19990.0
9951,28985.0
9953,26990.0
9955,17995.0
9956,28888.0
9957,28490.0
9958,9499.0
9959,6999.0
9962,44990.0
9964,25687.0
9965,50820.0
9967,25980.0
9969,61998.0
9970,17988.0
9971,24890.0
9973,33888.0
9974,26490.0
9975,29990.0
9979,17888.0
9980,37950.0
9981,21900.0
9983,12999.0
9984,45485.0
9985,35990.0
9986,41485.0
9987,32999.0
9988,12990.0
9989,19995.0
9991,10505.0
9992,11990.0
9993,16990.0
9994,41485.0
9995,38920.0
9996,19990.0
9997,21490.0
9999,52990.0
10000,27990.0
10002,18000.0
10006,6990.0
10007,14980.0
10008,16990.0
10009,25900.0
10010,56995.0
10012,13990.0
10013,7999.0
10014,34990.0
10016,19970.0
10018,27990.0
10019,33500.0
10020,43685.0
10021,5590.0
10022,15990.0
10023,19000.0
10024,25490.0
10026,19999.0
10027,40990.0
10029,43685.0
10030,31990.0
10031,51990.0
10034,15499.0
10035,7999.0
10036,42990.0
10037,34485.0
10038,31485.0
10039,29950.0
10040,40888.0
10041,36995.0
10044,11999.0
10046,12982.0
10047,23990.0
10048,20999.0
10050,18745.0
10051,46685.0
10052,18995.0
10053,52990.0
10054,9990.0
10057,33990.0
10058,12990.0
10060,29201.0
10064,34989.0
10066,28450.0
10067,52990.0
10068,46990.0
10070,10990.0
10071,31990.0
10074,17730.0
10075,16995.0
10077,13955.0
10078,13995.0
10079,7299.0
10080,26980.0
10083,18688.0
10090,28490.0
10091,34990.0
10092,12999.0
10093,32992.0
10094,47990.0
10095,24990.0
10098,49990.0
10100,28690.0
10104,34987.0
10105,16888.0
10109,36985.0
10110,20800.0
10111,47898.0
10112,27895.0
10114,39990.0
10117,12990.0
10119,49990.0
10122,23690.0
10123,24690.0
10124,19950.0
10126,37780.0
10127,8990.0
10129,23690.0
10131,14499.0
10132,12950.0
10133,9876.0
10134,9500.0
10135,19588.0
10136,16990.0
10137,26990.0
10139,8999.0
10140,53490.0
10141,29990.0
10142,24690.0
10143,22499.0
10145,17990.0
10146,46990.0
10147,7490.0
10149,24990.0
10150,28888.0
10153,11990.0
10158,25990.0
10160,41888.0
10162,29999.0
10163,15980.0
10164,29990.0
10166,8832.0
10167,44276.0
10168,29990.0
10169,19990.0
10170,39995.0
10172,36980.0
10174,12800.0
10175,23999.0
10176,65990.0
10178,36990.0
10179,38502.0
10180,49991.0
10182,13990.0
10184,34888.0
10185,20690.0
10186,18990.0
10187,20990.0
10189,17990.0
10190,19470.0
10191,25970.0
10193,35990.0
10195,20850.0
10197,31995.0
10200,18290.0
10202,14950.0
10205,34992.0
10206,7750.0
10208,34926.0
10209,14990.0
10210,25925.0
10212,10999.0
10213,7500.0
10214,39990.0
10216,46800.0
10219,22490.0
10220,6995.0
10221,32990.0
10222,28490.0
10224,49970.0
10225,22492.0
10226,14987.0
10228,6990.0
10231,40990.0
10233,40485.0
10234,25999.0
10235,28985.0
10238,13499.0
10240,23990.0
10241,24990.0
10244,65800.0
10246,21690.0
10247,29990.0
10248,55990.0
10251,23880.0
10252,54990.0
10254,32999.0
10255,18990.0
10256,51190.0
10258,38950.0
10259,37983.0
10262,23380.0
10264,10990.0
10266,44990.0
10269,39233.0
10270,37999.0
10272,25990.0
10273,24690.0
10274,15995.0
10278,15995.0
10281,21990.0
10282,11990.0
10284,10998.0
10288,6499.0
10289,20500.0
10290,11950.0
10292,28490.0
10293,31990.0
10295,33485.0
10296,11999.0
10297,23497.0
10300,34267.0
10301,32490.0
10303,20999.0
10304,16990.0
10306,42990.0
10308,12490.0
10310,29990.0
10311,41690.0
10313,31105.0
10314,44085.0
10316,28990.0
10317,9000.0
10320,9780.0
10323,38990.0
10325,25498.0
10326,10990.0
10328,14999.0
10331,12990.0
10332,22000.0
10334,25995.0
10335,48894.0
10336,25000.0
10338,19500.0
10340,51990.0
10341,20868.0
10343,8000.0
10344,46685.0
10345,59990.0
10347,52950.0
10348,22990.0
10350,34990.0
10351,35288.0
10352,38888.0
10354,20990.0
10355,24950.0
10359,45950.0
10362,12995.0
10363,29990.0
10364,25980.0
10367,10990.0
10369,41485.0
10370,30950.0
10371,15990.0
10374,14900.0
10379,25990.0
10380,29980.0
10381,33990.0
10384,18990.0
10385,18990.0
10386,16990.0
10387,45987.0
10389,32990.0
10390,34880.0
10391,38998.0
10394,29990.0
10398,29990.0
10399,14990.0
10402,21980.0
10403,44990.0
10404,39888.0
10408,26990.0
10409,9500.0
10411,47800.0
10412,62990.0
10415,9900.0
10416,17990.0
10417,47490.0
10420,34998.0
10422,16999.0
10424,41990.0
10428,48085.0
10429,23990.0
10430,12900.0
10432,46085.0
10433,29990.0
10434,17999.0
10435,30995.0
10436,26999.0
10437,24498.0
10438,29999.0
10441,28942.0
10442,26390.0
10446,13500.0
10447,63447.0
10449,33990.0
10451,17999.0
10453,7999.0
10454,18990.0
10455,11850.0
10457,42990.0
10462,47990.0
10463,27990.0
10464,35990.0
10465,37485.0
10468,34382.0
10469,19999.0
10471,33390.0
10475,12990.0
10477,54990.0
10478,19990.0
10479,28490.0
10480,20990.0
10481,30990.0
10482,19888.0
10483,5999.0
10485,59990.0
10486,49290.0
10489,26277.0
10495,24987.0
10497,22999.0
10499,34868.0
10501,46985.0
10504,20000.0
10506,29990.0
10509,18500.0
10515,46950.0
10516,31195.0
10517,51895.0
10521,22990.0
10523,62990.0
10524,19990.0
10525,28999.0
10528,45990.0
10529,21490.0
10530,16759.0
10534,34490.0
10536,34850.0
10540,20990.0
10541,58888.0
10545,58490.0
10547,36990.0
10548,47888.0
10550,33485.0
10551,24970.0
10552,56767.0
10554,24992.0
10556,6499.0
10557,40990.0
10561,24990.0
10562,29990.0
10563,49990.0
10564,5700.0
10568,36990.0
10571,25990.0
10572,34990.0
10573,9499.0
10574,35980.0
10575,36990.0
10576,7499.0
10577,53222.0
10578,34990.0
10588,23980.0
10590,28990.0
10592,21990.0
10594,43950.0
10595,50888.0
10596,17999.0
10598,46990.0
10599,8999.0
10600,37450.0
10601,51990.0
10603,40990.0
10604,6990.0
10605,59999.0
10607,41990.0
10609,29450.0
10614,53360.0
10615,14990.0
10616,62990.0
10620,65888.0
10621,37998.0
10622,15990.0
10624,28880.0
10629,19000.0
10632,35990.0
10633,31464.0
10634,21990.0
10635,36990.0
10636,28900.0
10640,24990.0
10641,12999.0
10644,42990.0
10646,10999.0
10647,25988.0
10652,23990.0
10653,45950.0
10654,36995.0
10655,18975.0
10658,9999.0
10659,49990.0
10661,10999.0
10662,41485.0
10663,30262.0
10665,28990.0
10666,19500.0
10668,31690.0
10669,11500.0
10671,23995.0
10673,28490.0
10675,59990.0
10677,55990.0
10678,17999.0
10679,18393.0
10680,22990.0
10682,28490.0
10686,31950.0
10688,40990.0
10689,35990.0
10690,36485.0
10691,14999.0
10696,20990.0
10699,26987.0
10700,29990.0
10701,46888.0
10702,47490.0
10703,19990.0
10704,9990.0
10709,27990.0
10710,33990.0
10712,24990.0
10713,18327.0
10714,28990.0
10715,29990.0
10717,10990.0
10718,18990.0
10719,48995.0
10721,36990.0
10722,37888.0
10724,16990.0
10726,27980.0
10727,47980.0
10728,28990.0
10729,16990.0
10730,39532.0
10732,20990.0
10734,41485.0
10735,46990.0
10736,43990.0
10737,31990.0
10740,9990.0
10741,5999.0
10742,26995.0
10744,30990.0
10745,23990.0
10749,42907.0
10752,26880.0
10753,48990.0
10754,42900.0
10757,34999.0
10760,36990.0
10761,31950.0
10762,23500.0
10763,21990.0
10764,39999.0
10765,26999.0
10766,36990.0
10767,39211.0
10770,32990.0
10771,47990.0
10772,15249.0
10774,12989.0
10776,33999.0
10777,10997.0
10779,5999.0
10780,25990.0
10782,30490.0
10783,45985.0
10784,26990.0
10785,34382.0
10786,56857.0
10787,20000.0
10789,39990.0
10790,37888.0
10792,38990.0
10795,33990.0
10796,19990.0
10798,32990.0
10804,38990.0
10806,7490.0
10809,33888.0
10810,25990.0
10812,35250.0
10814,8990.0
10816,57895.0
10820,30888.0
10823,7326.0
10824,37485.0
10826,13990.0
10829,64990.0
10832,12990.0
10833,6999.0
10839,18490.0
10840,14989.0
10845,6990.0
10849,22500.0
10851,36990.0
10853,24970.0
10854,39990.0
10860,31690.0
10862,31777.0
10865,23487.0
10866,31888.0
10867,11990.0
10869,26990.0
10870,20950.0
10871,27990.0
10872,25990.0
10873,34888.0
10875,26990.0
10879,32999.0
10882,20490.0
10884,46990.0
10886,17990.0
10887,29990.0
10888,17290.0
10890,27990.0
10891,28990.0
10892,34485.0
10893,17995.0
10896,17990.0
10897,19990.0
10899,32990.0
10901,39868.0
10902,12990.0
10906,9500.0
10908,22990.0
10910,34485.0
10911,22990.0
10913,28990.0
10914,19450.0
10915,25490.0
10916,51585.0
10917,27990.0
10920,36990.0
10923,47490.0
10925,20990.0
10927,41990.0
10928,39990.0
10931,36499.0
10932,38870.0
10934,36990.0
10935,43888.0
10936,43880.0
10937,42776.0
10940,47995.0
10941,25490.0
10944,12990.0
10947,46990.0
10951,56990.0
10952,67990.0
10954,31485.0
10956,35990.0
10957,9990.0
10958,25490.0
10960,16980.0
10964,35990.0
10965,47995.0
10967,31490.0
10972,5688.0
10973,24990.0
10975,39990.0
10977,59990.0
10979,43894.0
10980,46490.0
10983,32900.0
10984,24995.0
10986,9999.0
10988,44990.0
10989,52990.0
10990,33992.0
10991,44850.0
10993,51995.0
10994,37990.0
10995,56990.0
10998,23990.0
11004,32990.0
11006,28990.0
11007,44500.0
11010,33888.0
11013,57344.0
11018,9897.0
11021,41600.0
11022,26990.0
11024,39800.0
11026,25490.0
11027,46985.0
11028,39690.0
11030,25490.0
11031,41485.0
11033,47990.0
11034,25490.0
11035,6995.0
11036,18990.0
11037,18990.0
11039,29990.0
11041,23500.0
11043,17990.0
11046,25490.0
11048,23990.0
11049,38888.0
11050,28990.0
11051,6997.0
11056,15990.0
11058,11990.0
11059,11499.0
11060,23990.0
11062,28995.0
11064,28990.0
11065,13990.0
11068,13999.0
11069,17997.0
11070,43895.0
11071,16990.0
11072,24690.0
11073,14888.0
11074,9999.0
11079,15950.0
11081,59990.0
11082,11990.0
11083,12992.0
11085,24444.0
11087,19990.0
11088,61900.0
11090,44990.0
11091,34990.0
11093,26990.0
11094,9989.0
11096,8000.0
11097,8990.0
11098,10990.0
11099,23995.0
11100,55555.0
11101,19390.0
11102,40319.0
11103,21999.0
11104,29990.0
11105,42990.0
11106,32990.0
11107,28888.0
11109,11999.0
11112,49990.0
11113,9990.0
11117,31990.0
11118,29990.0
11119,36990.0
11120,24498.0
11121,46868.0
11124,40990.0
11127,9750.0
11128,28990.0
11130,18888.0
11131,51490.0
11134,7990.0
11135,27999.0
11140,6999.0
11141,25999.0
11142,20990.0
11143,33990.0
11144,31990.0
11145,34990.0
11146,52628.0
11147,28990.0
11148,38990.0
11149,41485.0
11151,33990.0
11152,20990.0
11153,32990.0
11157,20888.0
11158,11999.0
11159,48697.0
11162,33990.0
11163,14987.0
11164,33990.0
11166,7497.0
11167,7990.0
11168,23250.0
11174,67762.0
11175,14990.0
11176,10989.0
11177,15999.0
11178,8990.0
11179,31777.0
11180,11989.0
11181,16999.0
11182,13990.0
11183,9999.0
11184,11990.0
11185,23990.0
11186,28990.0
11188,9999.0
11196,8999.0
11198,7490.0
11201,41485.0
11202,48547.0
11204,24925.0
11205,17990.0
11210,10999.0
11212,22990.0
11213,34680.0
11216,8500.0
11220,43490.0
11221,37990.0
11225,36950.0
11226,44990.0
11227,24990.0
11229,15111.0
11230,20882.0
11235,53585.0
11236,25999.0
11237,19990.0
11242,25990.0
11244,11990.0
11245,12500.0
11246,41888.0
11247,28990.0
11248,8999.0
11249,22950.0
11251,28990.0
11253,10999.0
11256,13500.0
11257,23990.0
11258,41999.0
11259,16888.0
11261,9999.0
11262,47490.0
11263,11650.0
11264,13999.0
11266,22990.0
11269,36990.0
11270,19888.0
11271,34485.0
11277,28490.0
11280,16490.0
11281,7000.0
11285,41990.0
11288,13990.0
11291,64990.0
11293,35888.0
11294,7990.0
11295,10999.0
11296,33400.0
11298,16990.0
11299,19990.0
11301,34990.0
11304,44950.0
11305,43990.0
11308,14990.0
11311,8990.0
11312,28990.0
11313,59990.0
11315,47990.0
11316,41485.0
11317,18990.0
11321,11990.0
11322,25990.0
11323,9990.0
11324,33990.0
11325,25790.0
11327,46685.0
11328,36990.0
11330,13990.0
11331,28990.0
11332,9990.0
11333,23000.0
11334,44990.0
11335,6499.0
11336,33990.0
11337,43685.0
11339,5999.0
11340,25950.0
11342,4990.0
11343,50990.0
11345,41990.0
11346,14990.0
11347,29820.0
11348,40990.0
11350,37990.0
11352,31999.0
11354,16990.0
11356,14999.0
11358,49990.0
11359,46685.0
11361,54990.0
11363,15890.0
11364,55990.0
11367,5999.0
11368,14990.0
11371,9995.0
11372,14460.0
11373,26490.0
11374,16990.0
11378,15999.0
11380,4999.0
11382,24690.0
11383,26880.0
11384,19450.0
11385,18990.0
11386,5990.0
11389,24587.0
11390,41485.0
11391,11880.0
11392,38812.0
11393,26993.0
11394,37500.0
11398,37470.0
11400,6999.0
11401,39990.0
11402,10888.0
11407,14490.0
11410,33485.0
11414,11999.0
11415,54990.0
11416,14990.0
11419,16990.0
11424,25995.0
11426,23999.0
11428,19990.0
11432,12990.0
11437,31990.0
11439,14888.0
11440,11990.0
11446,38990.0
11447,15672.0
11448,36485.0
11449,18888.0
11450,51441.0
11452,33990.0
11454,13990.0
11456,13990.0
11457,44990.0
11460,25990.0
11461,49888.0
11463,29990.0
11464,25499.0
11468,31990.0
11471,29990.0
11472,37485.0
11475,17999.0
11478,36485.0
11481,17995.0
11484,25850.0
11485,38990.0
11487,32990.0
11490,16950.0
11492,27990.0
11493,16900.0
11494,62990.0
11496,24950.0
11497,44260.0
11498,29995.0
11499,39990.0
11502,59460.0
11505,52888.0
11509,67990.0
11514,10990.0
11516,29990.0
11518,9990.0
11519,25880.0
11520,22990.0
11522,32990.0
11524,16375.0
11531,19990.0
11533,25990.0
11534,49990.0
11535,32990.0
11537,31990.0
11539,34980.0
11541,4998.0
11542,22880.0
11546,27990.0
11549,34990.0
11550,27990.0
11552,26990.0
11553,26990.0
11554,6999.0
11555,57895.0
11556,17895.0
11560,24998.0
11563,63880.0
11564,5499.0
11566,11988.0
11568,26780.0
11571,21888.0
11572,12990.0
11575,28992.0
11576,40990.0
11578,46980.0
11581,23577.0
11584,16485.0
11586,5999.0
11587,28990.0
11593,9990.0
11595,30987.0
11598,24990.0
11599,59990.0
11600,25895.0
11601,6800.0
11602,11990.0
11605,30990.0
11606,32981.0
11607,38990.0
11609,39990.0
11611,22990.0
11612,36777.0
11614,26977.0
11615,25450.0
11616,18327.0
11617,27832.0
11618,18990.0
11619,35999.0
11621,26990.0
11623,39990.0
11625,24690.0
11626,23990.0
11628,25980.0
11629,42980.0
11632,7999.0
11634,41900.0
11635,44990.0
11638,10990.0
11639,47478.0
11640,50970.0
11642,47500.0
11643,38720.0
11646,20990.0
11651,37999.0
11652,19870.0
11653,27990.0
11654,49950.0
11656,49990.0
11657,19200.0
11659,35999.0
11660,13990.0
11661,22767.0
11662,57800.0
11663,24999.0
11664,34980.0
11665,29855.0
11666,19990.0
11668,40932.0
11669,24855.0
11675,41990.0
11676,34868.0
11678,20990.0
11680,23990.0
11682,33888.0
11687,55800.0
11688,11999.0
11689,43498.0
11695,39990.0
11697,25990.0
11700,47980.0
11704,29990.0
11706,11988.0
11708,40999.0
11711,26888.0
11712,28977.0
11714,45990.0
11716,57895.0
11718,47800.0
11721,11988.0
11725,7990.0
11726,46185.0
11727,22970.0
11729,27868.0
11730,10990.0
11733,56990.0
11734,54970.0
11737,37990.0
11741,11900.0
11742,21980.0
11745,35990.0
11746,51990.0
11748,35880.0
11754,36425.0
11759,6990.0
11764,38990.0
11765,35990.0
11766,58880.0
11774,49990.0
11776,48999.0
11777,62490.0
11778,44990.0
11779,36990.0
11780,36980.0
11781,36883.0
11785,39990.0
11786,9998.0
11789,15990.0
11790,24989.0
11794,25998.0
11795,25990.0
11796,42990.0
11797,26888.0
11798,58888.0
11801,25950.0
11803,40980.0
11804,15990.0
11806,43990.0
11807,18985.0
11808,22990.0
11809,29990.0
11812,29990.0
11813,30888.0
11814,54990.0
11817,26888.0
11818,25888.0
11819,48990.0
11821,21990.0
11824,53755.0
11825,22900.0
11826,20990.0
11828,10990.0
11829,31790.0
11831,6986.0
11833,58990.0
11834,10999.0
11837,41888.0
11838,15999.0
11841,23993.0
11843,24950.0
11846,26990.0
11849,30790.0
11850,22888.0
11853,43990.0
11857,27995.0
11859,49999.0
11860,16990.0
11861,22990.0
11863,23990.0
11866,20990.0
11867,29990.0
11870,10990.0
11871,32990.0
11875,31477.0
11877,26990.0
11878,21995.0
11880,27990.0
11883,38990.0
11884,25990.0
11885,21990.0
11887,47950.0
11888,65100.0
11891,30777.0
11892,56499.0
11893,12999.0
11895,11989.0
11896,6990.0
11898,13990.0
11899,23999.0
11901,28690.0
11902,16996.0
11904,19999.0
11908,26980.0
11912,29990.0
11913,38990.0
11914,33990.0
11920,29488.0
11921,16973.0
11922,43990.0
11923,39950.0
11924,27490.0
11926,37590.0
11927,22999.0
11929,26890.0
11931,21990.0
11933,8497.0
11934,23291.0
11936,34990.0
11937,18411.0
11938,14999.0
11940,9990.0
11941,21888.0
11942,45990.0
11943,13990.0
11944,26890.0
11945,56900.0
11946,25980.0
11949,38990.0
11953,53888.0
11955,11990.0
11959,38485.0
11961,19690.0
11963,21990.0
11964,43990.0
11967,29777.0
11969,26995.0
11970,24997.0
11971,15990.0
11974,43660.0
11977,27990.0
11978,46990.0
11981,31990.0
11982,14850.0
11984,14490.0
11987,24989.0
11988,14990.0
11990,46085.0
11991,45777.0
11992,12950.0
11995,34990.0
11996,43660.0
11999,21990.0
12005,19988.0
12007,40550.0
12008,31990.0
12010,6990.0
12011,15990.0
12013,15990.0
12014,64990.0
12015,26990.0
12016,24888.0
12017,19990.0
12018,14999.0
12019,21990.0
12020,28990.0
12024,10986.0
12025,10990.0
12029,13990.0
12030,35980.0
12031,22980.0
12032,27290.0
12033,17990.0
12034,21990.0
12035,17400.0
12037,8990.0
12038,45989.0
12041,29999.0
12042,45790.0
12043,18990.0
12044,43690.0
12045,43777.0
12048,24990.0
12049,29500.0
12051,23990.0
12052,24690.0
12060,47490.0
12061,27990.0
12062,20990.0
12063,8990.0
12065,59990.0
12068,46990.0
12071,7500.0
12072,35770.0
12073,23990.0
12074,28990.0
12075,17300.0
12077,27990.0
12078,35990.0
12082,28990.0
12084,43650.0
12085,28990.0
12086,13990.0
12087,39490.0
12088,18599.0
12093,24990.0
12094,34990.0
12095,32990.0
12096,19490.0
12097,31990.0
12100,32990.0
12101,61990.0
12102,38990.0
12104,36990.0
12107,39995.0
12108,26990.0
12109,11990.0
12111,25995.0
12114,12990.0
12118,33990.0
12120,46990.0
12121,29690.0
12122,48990.0
12123,36990.0
12124,36990.0
12126,39599.0
12127,63998.0
12128,43990.0
12130,52990.0
12132,17990.0
12134,16990.0
12135,15990.0
12136,51990.0
12139,49990.0
12144,26990.0
12146,27990.0
12147,19999.0
12151,38990.0
12153,46490.0
12154,59990.0
12155,39490.0
12156,5490.0
12159,40990.0
12162,44240.0
12163,49990.0
12164,27990.0
12167,44990.0
12170,14989.0
12171,22990.0
12172,11999.0
12173,21990.0
12174,17990.0
12175,49990.0
12179,59900.0
12180,24990.0
12184,21990.0
12187,18990.0
12189,43880.0
12190,34890.0
12191,21990.0
12192,18965.0
12193,21990.0
12195,24788.0
12197,27990.0
12198,18990.0
12199,34990.0
12200,17990.0
12201,33880.0
12204,23990.0
12207,14980.0
12210,38790.0
12211,21990.0
12212,24990.0
12214,21290.0
12217,15777.0
12218,26990.0
12219,14990.0
12220,27990.0
12222,45990.0
12225,39990.0
12226,13990.0
12227,26990.0
12231,31990.0
12232,31990.0
12234,55990.0
12237,29990.0
12238,12775.0
12239,64990.0
12240,37990.0
12241,12490.0
12244,54990.0
12245,54990.0
12246,16990.0
12247,22999.0
12248,23990.0
12249,10990.0
12250,34990.0
12253,8990.0
12254,27990.0
12260,26990.0
12261,44990.0
12263,32888.0
12264,16400.0
12268,8000.0
12270,23990.0
12271,38995.0
12272,25990.0
12274,39980.0
12275,12990.0
12277,25980.0
12279,37990.0
12282,24990.0
12284,41990.0
12285,29990.0
12286,43990.0
12287,45995.0
12289,25990.0
12290,44990.0
12291,37950.0
12292,26990.0
12296,47980.0
12300,37990.0
12301,34980.0
12304,15750.0
12306,21990.0
12307,62950.0
12308,62990.0
12313,18900.0
12316,32990.0
12318,22990.0
12319,13499.0
12320,23999.0
12322,27990.0
12325,9985.0
12326,29990.0
12328,35990.0
12329,23999.0
12330,15990.0
12331,18980.0
12332,45990.0
12336,21990.0
12338,10990.0
12339,23999.0
12341,20880.0
12343,15990.0
12344,22990.0
12345,13990.0
12346,29999.0
12348,16989.0
12349,31999.0
12350,18990.0
12351,24444.0
12352,8450.0
12355,18990.0
12357,18990.0
12359,20990.0
12360,41990.0
12361,34990.0
12362,26999.0
12363,29999.0
12364,25990.0
12365,16990.0
12366,19990.0
12371,29488.0
12372,52880.0
12377,16989.0
12380,17369.0
12381,13999.0
12383,48990.0
12384,12999.0
12388,29990.0
12389,24880.0
12390,28990.0
12392,29300.0
12395,36990.0
12396,22990.0
12398,25895.0
12399,30880.0
12400,30990.0
12404,23990.0
12405,16990.0
12406,28880.0
12408,25888.0
12409,67990.0
12412,43990.0
12413,34880.0
12415,32990.0
12416,16990.0
12419,6990.0
12420,16490.0
12422,33990.0
12425,38990.0
12432,26999.0
12434,17990.0
12439,34990.0
12443,29910.0
12444,40990.0
12449,29990.0
12450,18580.0
12451,16499.0
12452,21947.0
12453,49990.0
12456,56990.0
12457,24990.0
12459,37999.0
12460,14990.0
12462,14990.0
12464,51600.0
12467,58880.0
12469,26880.0
12470,22990.0
12471,28990.0
12473,24900.0
12474,23990.0
12475,39990.0
12477,35999.0
12478,24990.0
12479,24880.0
12480,39750.0
12482,39880.0
12484,68880.0
12486,24955.0
12487,68880.0
12488,10480.0
12489,13990.0
12490,21490.0
12492,31990.0
12493,23990.0
12494,22980.0
12495,39990.0
12496,15888.0
12497,28982.0
12498,41880.0
12499,9999.0
12500,21990.0
12501,21990.0
12504,11990.0
12505,34996.0
12506,51888.0
12508,19990.0
12509,57999.0
12510,29933.0
12511,35990.0
12512,10990.0
12513,49990.0
12515,44888.0
12516,37980.0
12517,27999.0
12519,14950.0
12522,15950.0
12526,33990.0
12527,19990.0
12528,32969.0
12529,11999.0
12530,8990.0
12531,18500.0
12532,47990.0
12533,28990.0
12534,27999.0
12535,21990.0
12536,7490.0
12537,25999.0
12538,21999.0
12539,31990.0
12540,24888.0
12543,27888.0
12544,38775.0
12546,53490.0
12548,49990.0
12549,17990.0
12550,14990.0
12551,19950.0
12552,13990.0
12553,37990.0
12556,16990.0
12560,22990.0
12561,41990.0
12562,31990.0
12564,26990.0
12565,49990.0
12566,12999.0
12567,12990.0
12569,38995.0
12570,52990.0
12571,15950.0
12575,37690.0
12577,25990.0
12579,29990.0
12582,65940.0
12583,23888.0
12584,51990.0
12587,25990.0
12589,49990.0
12590,12999.0
12592,35950.0
12594,17026.0
12595,17500.0
12596,44990.0
12598,49990.0
12599,12999.0
12602,38490.0
12605,48880.0
12606,9990.0
12607,18990.0
12608,14990.0
12610,38290.0
12614,33989.0
12617,37997.0
12620,4999.0
12621,12988.0
12623,62990.0
12625,35888.0
12631,20880.0
12632,59990.0
12641,45888.0
12642,28856.0
12643,25990.0
12645,21990.0
12647,19600.0
12649,16490.0
12650,15990.0
12651,41888.0
12653,52990.0
12654,22990.0
12656,24990.0
12660,28490.0
12662,31444.0
12663,27888.0
12664,17988.0
12665,14900.0
12667,34988.0
12668,44888.0
12670,45990.0
12672,15990.0
12673,28490.0
12674,44990.0
12676,34888.0
12677,25990.0
12678,24850.0
12680,34880.0
12681,17990.0
12682,16990.0
12684,18990.0
12685,33980.0
12686,19490.0
12687,28888.0
12689,21490.0
12690,59873.0
12692,20999.0
12695,35990.0
12696,36990.0
12699,21990.0
12700,66990.0
12708,26990.0
12709,41900.0
12710,28888.0
12711,11490.0
12716,54850.0
12719,28990.0
12720,22990.0
12721,12990.0
12723,38850.0
12725,7985.0
12729,24888.0
12730,9999.0
12731,42990.0
12732,27990.0
12733,24956.0
12737,19990.0
12738,4990.0
12740,12990.0
12742,43850.0
12743,26990.0
12744,37990.0
12747,19990.0
12749,27888.0
12751,36979.0
12754,55990.0
12760,7880.0
12762,9990.0
12764,37990.0
12766,45990.0
12767,7999.0
12769,10999.0
12770,13990.0
12771,38880.0
12774,10999.0
12778,23990.0
12780,14999.0
12781,20990.0
12782,24990.0
12784,40990.0
12786,5990.0
12787,28989.0
12788,22990.0
12789,24990.0
12790,18786.0
12793,38999.0
12797,18895.0
12798,13990.0
12801,9990.0
12804,4999.0
12807,2999.0
12808,26990.0
12809,14990.0
12810,33585.0
12811,31990.0
12812,17999.0
12813,27890.0
12816,26990.0
12817,65990.0
12822,15990.0
12824,23990.0
12826,41999.0
12827,21990.0
12835,26990.0
12836,25990.0
